snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span,alt_snippet_ids,_type_fix
src_pdf_013_chunk_0029,src_pdf_013,markdown/chapter_2_5_meat_and_meat_products_1.md,pdf,29,"Large and small intestines, oesophagus and urinary bladder",fflo:Processing,fkg:PRO_00091,fflo:hasDefinition,SeparationAndStripping,fflo:ObligationType,fkg:OBL_00472,0.95,"Large and small intestines, oesophagus and urinary bladder shall be separated from adhering tissues and the contents should be stripped off by uniform gentle",,
src_pdf_014_chunk_0027,src_pdf_014,markdown/chapter_2_6_fish_and_fish_products.md,pdf,27,Palmitic acid,fkg:ChemicalIngredient,fkg:CHE_00029,fflo:hasDefinition,Fatty acid composition range in fish oils,xsd:string,fkg:STR_00711,0.75,Palmitic acid 13.0-22.0 14.0-,,
src_pdf_014_chunk_0027,src_pdf_014,markdown/chapter_2_6_fish_and_fish_products.md,pdf,27,Stearic acid,fkg:ChemicalIngredient,fkg:CHE_00030,fflo:hasDefinition,Fatty acid composition range in fish oils,xsd:string,fkg:STR_00711,0.75,Stearic acid (C18:0) 1.0-7.0,,
src_pdf_014_chunk_0027,src_pdf_014,markdown/chapter_2_6_fish_and_fish_products.md,pdf,27,Oleic acid,fkg:ChemicalIngredient,fkg:CHE_00031,fflo:hasDefinition,Fatty acid composition range in fish oils,xsd:string,fkg:STR_00711,0.75,Oleic acid 3.6-17.0 10.0-,,
src_pdf_014_chunk_0027,src_pdf_014,markdown/chapter_2_6_fish_and_fish_products.md,pdf,27,Linolenic acid,fkg:ChemicalIngredient,fkg:CHE_00032,fflo:hasDefinition,Fatty acid composition range in fish oils,xsd:string,fkg:STR_00711,0.75,Linolenic acid ND-7.0 ND-2.0,,
src_pdf_014_chunk_0027,src_pdf_014,markdown/chapter_2_6_fish_and_fish_products.md,pdf,27,Cetoleic acid,fkg:ChemicalIngredient,fkg:CHE_00033,fflo:hasDefinition,Fatty acid composition range in fish oils,xsd:string,fkg:STR_00711,0.75,Cetoleic acid | 1.5: —,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,Salt substitutes,fkg:Food,fkg:FOO_00764,fkg:hasIngredient,Colloidal silica,fkg:Ingredient,fkg:ING_00456,0.95,Salt substitutes may contain: (a) Colloidal silica,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,Salt substitutes,fkg:Food,fkg:FOO_00764,fkg:hasIngredient,Calcium silicate,fkg:Ingredient,fkg:FOO_03245,0.95,or calcium silicate: not more than one per cent,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,ev_silica_limit_0001_017_46,fflo:PermissibleLimit,fkg:ev_silica_limit_0001_017_46,fflo:forProperty,Colloidal silica or calcium silicate concentration,ssn:Property,fkg:PRO_00248,0.95,not more than one per cent. m/m of the salt substitute mixture,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,ev_silica_limit_0001_017_46,fflo:PermissibleLimit,fkg:ev_silica_limit_0001_017_46,fflo:hasValue,1.0% m/m,fso:Measurement,fkg:MEA_00124,0.95,not more than one per cent. m/m,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,ev_silica_limit_0001_017_46,fflo:PermissibleLimit,fkg:ev_silica_limit_0001_017_46,fflo:inFood,Salt substitutes,fkg:Food,fkg:FOO_00764,0.95,Salt substitutes may contain... not more than one per cent,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,Salt substitutes,fkg:Food,fkg:FOO_00764,fkg:hasIngredient,sugars,fkg:Ingredient,fkg:ING_00406,0.95,"Diluents: safe and suitable nutritive foods... namely, sugars",,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,Salt substitutes,fkg:Food,fkg:FOO_00764,fkg:hasIngredient,cereal flour,fkg:Ingredient,fkg:ING_00458,0.95,"namely, sugars, cereal flour",,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,ev_sodium_limit_0001_017_46,fflo:PermissibleLimit,fkg:ev_sodium_limit_0001_017_46,fflo:forProperty,sodium content,ssn:Property,fkg:PRO_00163,0.95,The sodium content of salt substitutes shall be not more than 120 mg/100 g,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,ev_sodium_limit_0001_017_46,fflo:PermissibleLimit,fkg:ev_sodium_limit_0001_017_46,fflo:hasValue,120 mg/100 g,fso:Measurement,fkg:MEA_00047,0.95,not more than 120 mg/100 g of the salt substitute mixture,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,ev_sodium_limit_0001_017_46,fflo:PermissibleLimit,fkg:ev_sodium_limit_0001_017_46,fflo:inFood,Salt substitutes,fkg:Food,fkg:FOO_00764,0.95,The sodium content of salt substitutes shall be not more than 120 mg/100 g,,
src_pdf_017_chunk_0046,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,46,Salt substitutes,fkg:Food,fkg:FOO_00764,fflo:hasObligation,LabelDeclaration,fflo:ObligationType,fkg:FOO_01628,0.95,"Salt substitutes shall conform to the following specific provisions for the labelling | a declaration on the label as “low sodium salt substitute” or “low sodium dietetic salt""",,
src_pdf_017_chunk_0062,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,62,Dried sweet marjoram,fkg:Food,fkg:FOO_00765,fflo:hasAdulterant,visible moulds,fflo:Microorganism,fkg:MIC_00077,0.95,free from visible moulds,,
src_pdf_017_chunk_0062,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,62,Dried sweet marjoram,fkg:Food,fkg:FOO_00765,fflo:hasAdulterant,rodent contamination,fflo:ContaminantAdulterant,fkg:CON_00033,0.95,free from ... rodent contamination,,
src_pdf_017_chunk_0062,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,62,Dried sweet marjoram,fkg:Food,fkg:FOO_00765,fflo:hasAdulterant,foreign odours,fflo:ContaminantAdulterant,fkg:CON_00034,0.95,free from foreign odours,,
src_pdf_017_chunk_0062,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,62,Dried sweet marjoram,fkg:Food,fkg:FOO_00765,fflo:hasAdulterant,added colouring matters,fflo:SyntheticAdulterant,fkg:SYN_00003,0.95,free from ... added colouring matters,,
src_pdf_017_chunk_0062,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,62,Bouquets,fflo:FoodCategory,fkg:FOO_02048,fflo:hasDefinition,consist only of the whole dry plant without the root,xsd:string,fkg:STR_00712,0.95,Bouquets: consist only of the whole dry plant without the root,,
src_pdf_017_chunk_0062,src_pdf_017,markdown/chapter_2_9_salt_spices_condiments_and_related_products.md,pdf,62,Foreign matter,fflo:FoodCategory,fkg:ADU_00039,fflo:hasDefinition,any visible objectionable foreign detectable matter or material not usually associated with the natural components of the spice,xsd:string,fkg:STR_00713,0.95,foreign matter means any visible objectionable foreign detectable matter or material not usually associated with the natural components of the spice,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,"Food Safety and Standards (Health Supplements, Nutraceuticals, Food for Special Dietary Use, Food for Special Medical Purpose, Functional Food and Novel Food) Regulations, 2016",fflo:RegulatoryDocument,fkg:FOO_01678,fflo:hasDefinition,"These regulations may be called the Food Safety and Standards (Health Supplements, Nutraceuticals, Food for Special Dietary Use, Food for Special Medical Purpose, Functional Food and Novel Food) Regulations, 2016",xsd:string,fkg:STR_00714,0.95,"These regulations may be called the Food Safety and Standards (Health Supplements, Nutraceuticals, Food for Special Dietary Use, Food for Special Medical Purpose, Functional Food and Novel Food) Regulations, 2016",,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,Food Business Operator,fflo:FoodBusinessOperator,fkg:FOO_01607,fflo:hasObligation,ComplianceWithRegulations,fflo:ObligationType,fkg:OBL_00445,0.95,Food Business Operator shall comply with all the provisions of these regulations,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,"Food Safety and Standards (Health Supplements, Nutraceuticals, Food for Special Dietary Use, Food for Special Medical Purpose, Functional Food and Novel Food) Regulations, 2016",fflo:FoodBusinessOperator,fkg:FOO_01678,fflo:compliesWith,Food Business Operator,fflo:FoodBusinessOperator,fkg:FOO_01607,0.95,Food Business Operator shall comply with all the provisions of these regulations,,auto:fflo:RegulatoryDocument→fflo:FoodBusinessOperator
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,Food Safety and Standards Authority of India,fflo:RegulatoryBody,fkg:REG_00246,fflo:hasDefinition,Food Safety and Standards Authority of India established under section 4 of the Act,xsd:string,fkg:STR_00715,0.95,Food Authority means the Food Safety and Standards Authority of India established under section 4 of the Act,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,Food for special medical purpose,fflo:FoodCategory,fkg:FOO_00547,fflo:hasDefinition,"food intended for particular dietary use specially processed or formulated; the dietary management of persons and used only under medical advice; the exclusive or partial feeding of persons with a limited, impaired or disturbed capacity to take, digest, absorb, metabolize or excrete ordinary foodstuffs or certain nutrients contained therein or metabolites; or other medically determined nutrient requirements, whose dietary management cannot be achieved only by modification of the normal diet, by food for specific nutritional use, or a combination of them",xsd:string,fkg:STR_00716,0.95,food for special medical purpose means food intended for - (i) particular dietary use specially processed or formulated,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,food with added prebiotic ingredients,fflo:FoodCategory,fkg:FOO_00766,fflo:hasDefinition,food that contains added prebiotic ingredients which are non-viable food components that confer health benefits to the consumer by modulation of gut microbiota,xsd:string,fkg:STR_00717,0.95,food with added prebiotic ingredients means food that contains added prebiotic ingredients which are non-viable food components that confer health benefits to the consumer by modulation of gut microbiota,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,food with added prebiotic ingredients,fkg:Food,fkg:FOO_00766,fkg:hasIngredient,prebiotic ingredients,fkg:Ingredient,fkg:ING_00293,0.95,food that contains added prebiotic ingredients,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,prebiotic ingredients,fkg:Ingredient,fkg:ING_00293,fflo:hasFunction,modulation of gut microbiota,fflo:AdditiveFunction,fkg:ADD_00124,0.95,confer health benefits to the consumer by modulation of gut microbiota,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,food with added probiotic ingredients,fflo:FoodCategory,fkg:FOO_00740,fflo:hasDefinition,"food with live micro-organisms beneficial to human health, which when ingested in adequate numbers as a single strain or as a combination of cultures, confer one or more specified or demonstrated health benefits in human beings",xsd:string,fkg:STR_00718,0.95,food with added probiotic ingredients means food with live micro-organisms beneficial to human health,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,food with added probiotic ingredients,fflo:FoodCategory,fkg:FOO_00740,fkg:hasIngredient,live micro-organisms,fflo:Microorganism,fkg:MIC_00094,0.95,food with live micro-organisms beneficial to human health,,
src_pdf_021_chunk_0001,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,1,live micro-organisms,fflo:Microorganism,fkg:MIC_00094,fflo:hasDefinition,confer health benefits,xsd:string,fkg:STR_00719,0.95,live micro-organisms beneficial to human health,,
src_pdf_021_chunk_0031,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,31,Food Business Operator,fflo:FoodBusinessOperator,fkg:FOO_01607,fflo:hasObligation,ManufacturingRestriction,fflo:ObligationType,fkg:OBL_00473,0.95,"No food business operator shall manufacture, formulate or process an article of food for special dietary use unless",,
src_pdf_021_chunk_0031,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,31,food for special dietary use,fkg:Food,fkg:FOO_00540,fflo:appliesTo,low weight,fflo:HealthEffect,fkg:HEA_00010,0.9,"satisfy particular dietary requirements which may exist or arise because of certain physiological or specific health conditions, namely:- (a) low weight",,
src_pdf_021_chunk_0031,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,31,food for special dietary use,fkg:Food,fkg:FOO_00540,fflo:appliesTo,obesity,fflo:HealthEffect,fkg:HEA_00011,0.9,"satisfy particular dietary requirements which may exist or arise because of certain physiological or specific health conditions, namely:- (a) low weight, obesity",,
src_pdf_021_chunk_0031,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,31,food for special dietary use,fkg:Food,fkg:FOO_00540,fflo:appliesTo,diabetes,fflo:HealthEffect,fkg:HEA_00012,0.9,"satisfy particular dietary requirements which may exist or arise because of certain physiological or specific health conditions, namely:- (a) low weight, obesity, diabetes",,
src_pdf_021_chunk_0031,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,31,food for special dietary use,fkg:Food,fkg:FOO_00540,fflo:appliesTo,high blood pressure,fflo:HealthEffect,fkg:HEA_00013,0.9,"satisfy particular dietary requirements which may exist or arise because of certain physiological or specific health conditions, namely:- (a) low weight, obesity, diabetes, high blood pressure",,
src_pdf_021_chunk_0031,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,31,Food Business Operator,fflo:FoodBusinessOperator,fkg:FOO_01607,fflo:hasObligation,LabelingRequirement,fflo:LabelDeclaration,fkg:LAB_00056,0.95,The food business operator shall clearly indicate on the label whether or not the food for special dietary use is to be taken under medical advice,,auto:fflo:ObligationType→fflo:LabelDeclaration
src_pdf_021_chunk_0084,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,84,Cissampelos pareria L. var. hirsuta (Buch.-Ham. ex DC.) Forman,fkg:Food,fkg:FOO_00767,fflo:hasDefinition,Padhi,xsd:string,fkg:STR_00720,0.95,Padhi,,
src_pdf_021_chunk_0084,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,84,Cissus quadrangularis L.,fkg:Food,fkg:FOO_00768,fflo:hasScientificName,Cissus quadrangularis L.,xsd:string,fkg:FOO_00768,0.95,Cissus quadrangularis L.,,
src_pdf_021_chunk_0084,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,84,Citrullus colocynthis (L.) Schard.,fkg:Food,fkg:FOO_00769,fflo:hasScientificName,Citrullus colocynthis (L.) Schard.,xsd:string,fkg:FOO_00769,0.95,Citrullus colocynthis (L.) Schard.,,
src_pdf_021_chunk_0084,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,84,Citrullus colocynthis (L.) Schard.,fkg:Food,fkg:FOO_00769,fflo:hasScientificName,Indarun / Indrayan,xsd:string,fkg:STR_00723,0.95,Indarun / Indrayan,,
src_pdf_021_chunk_0084,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,84,Citrullus lanatus (Thunb.) Matsura and Nakai,fkg:Food,fkg:FOO_00770,fflo:hasScientificName,Citrullus lanatus (Thunb.) Matsura and Nakai,xsd:string,fkg:FOO_00770,0.95,Citrullus lanatus (Thunb.) Matsura and Nakai,,
src_pdf_021_chunk_0084,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,84,Citrus aurantifolia (Christm. and Panz.) Swingle,fkg:Food,fkg:FOO_00771,fflo:hasScientificName,Citrus aurantifolia (Christm. and Panz.) Swingle,xsd:string,fkg:FOO_00771,0.95,Citrus aurantifolia (Christm. and Panz.) Swingle,,
src_pdf_021_chunk_0084,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,84,Citrus aurantifolia (Christm. and Panz.) Swingle,fkg:Food,fkg:FOO_00771,fflo:hasScientificName,Nimbu,xsd:string,fkg:STR_00726,0.95,Nimbu,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Elettaria cardamomum,fkg:Food,fkg:FOO_00772,fflo:hasDefinition,Choti elaichi,xsd:string,fkg:STR_00727,0.95,Sem: Choti elaichi,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Eleusine coracana,fkg:Food,fkg:FOO_00773,fflo:hasScientificName,Eleusine coracana (L.) Gaertn. ssp. coracana,xsd:string,fkg:STR_00728,0.95,Eleu sine coracana (L.) Gaertn. ssp. coracana,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Eleusine coracana,fkg:Food,fkg:FOO_00773,fkg:hasIngredient,Seed,fkg:Ingredient,fkg:ING_00322,0.95,Seed: Eleu sine coracana,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Eleusine coracana,fkg:Food,fkg:FOO_00773,fkg:hasIngredient,Caryopsis,fkg:Ingredient,fkg:ING_00459,0.95,Seed: Caryopsis,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Eleusine coracana,fkg:Food,fkg:FOO_00773,fflo:hasScientificName,Madua,xsd:string,fkg:STR_00729,0.95,Sem: Madua,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Phyllanthus emblica,fkg:Food,fkg:FOO_00774,fflo:hasScientificName,Phyllanthus emblica L.,xsd:string,fkg:STR_00730,0.95,Now known as Phyllanthus emblica L.,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Emblica officinalis,fkg:Food,fkg:FOO_00775,fflo:hasScientificName,Emblica officinalis Gaertn.,xsd:string,fkg:STR_00731,0.95,Emb lica officinalis Gaertn.,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Phyllanthus emblica,fkg:Food,fkg:FOO_00774,fflo:hasDefinition,Amla,xsd:string,fkg:STR_00732,0.95,Anwala /: Amla,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Phyllanthus emblica,fkg:Food,fkg:FOO_00774,fflo:hasDefinition,Anwala,xsd:string,fkg:STR_00733,0.95,Anwala /: Amla,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Embelia ribes,fkg:Food,fkg:FOO_00776,fflo:hasScientificName,Embelia ribes Burm. f.,xsd:string,fkg:STR_00734,0.95,Emb elia ribes Burm. f.,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Embelia ribes,fkg:Food,fkg:FOO_00776,fkg:hasIngredient,fruit,fkg:Ingredient,fkg:FOO_01236,0.95,Fruit: Fruit | Anwala /: Bhabhiranga,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Embelia ribes,fkg:Food,fkg:FOO_00776,fflo:hasDefinition,Bhabhiranga,xsd:string,fkg:STR_00735,0.95,Anwala /: Bhabhiranga,,
src_pdf_021_chunk_0094,src_pdf_021,markdown/compendium_nutra_29_09_2021.md,pdf,94,Embelia ribes,fflo:HealthEffect,fkg:FOO_00776,fflo:affectsPopulation,females planning to conceive,fflo:VulnerablePopulation,fkg:VUL_00006,0.95,Not recommended for females planning to conceive,,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Fermented vegetables,fflo:FoodCategory,fkg:FOO_02052,fflo:hasDefinition,"formed by the action of lactic acid bacteria, usually in the presence of salt",xsd:string,fkg:STR_00736,0.95,"formed by the action of lactic acid bacteria, usually in the presence of salt",,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cooked or fried vegetables,fflo:FoodCategory,fkg:FOO_00777,fflo:hasDefinition,"Vegetables those are steamed, boiled, baked, or fried, with or without a coating, for presentation to the consumer",xsd:string,fkg:STR_00737,0.95,"Vegetables those are steamed, boiled, baked, or fried, with or without a coating, for presentation to the consumer",,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cooked or fried vegetables,fkg:Food,fkg:FOO_00777,fkg:hasIngredient,mushrooms and fungi,fkg:Ingredient,fkg:FOO_01726,0.95,including mushrooms and fungi,,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cooked or fried vegetables,fflo:FoodCategory,fkg:FOO_00777,fflo:hasSubcategory,roots and tubers,fflo:FoodCategory,fkg:FOO_01727,0.95,"including mushrooms and fungi, roots and tubers",,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cooked or fried vegetables,fkg:Food,fkg:FOO_00777,fkg:hasIngredient,pulses and legumes,fkg:Ingredient,fkg:FOO_01728,0.95,"including mushrooms and fungi, roots and tubers, pulses and legumes",,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cooked or fried vegetables,fkg:Food,fkg:FOO_00777,fkg:hasIngredient,aloe vera,fkg:Ingredient,fkg:FOO_01111,0.95,"including mushrooms and fungi, roots and tubers, pulses and legumes, and aloe vera",,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cooked or fried vegetables,fflo:FoodCategory,fkg:FOO_00777,fflo:hasDefinition,seaweeds,fkg:Ingredient,fkg:FOO_01730,0.95,and seaweeds,,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cocoa products and chocolate products,fflo:FoodCategory,fkg:FOO_02054,fflo:hasSubcategory,Cocoa mixes,fflo:FoodCategory,fkg:FOO_01458,0.95,5.1.1 Cocoa mixes,,
src_pdf_005_chunk_0035,src_pdf_005,markdown/appendix_a_4.md,pdf,35,Cocoa products and chocolate products,fflo:FoodCategory,fkg:FOO_02054,fflo:hasDefinition,This category is divided to reflect the variety of standardized and non-standardized cocoa- and chocolatebasedproducts,xsd:string,fkg:STR_00738,0.95,This category is divided to reflect the variety of standardized and non-standardized cocoa- and chocolatebasedproducts,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,CATECHU (Edible),fkg:Food,fkg:FOO_00778,fflo:hasAdulterant,sand,fflo:ContaminantAdulterant,fkg:CON_00035,0.95,"free from infestation, sand, earth or other dirt",,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,CATECHU (Edible),fkg:Food,fkg:FOO_00778,fflo:hasAdulterant,earth,fflo:ContaminantAdulterant,fkg:CON_00036,0.95,"free from infestation, sand, earth or other dirt",,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_moisture_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_moisture_0001_001_2,fflo:inFood,CATECHU (Edible),fkg:Food,fkg:FOO_00778,0.95,"When dried to constant weight at 100oC, it shall not lose more than 16 per cent",,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_wir_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_wir_0001_001_2,fflo:forProperty,Water insoluble residue,ssn:Property,fkg:PRO_00249,0.95,Water insoluble residue (dried at 100oC) shall not be more than 25 per cent,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_wir_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_wir_0001_001_2,fflo:hasValue,25 per cent,fso:Measurement,fkg:MEA_00125,0.95,shall not be more than 25 per cent by weight,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_wir_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_wir_0001_001_2,fflo:inFood,CATECHU (Edible),fkg:Food,fkg:FOO_00778,0.95,Water insoluble residue (dried at 100oC) shall not be more than 25 per cent,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_air_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_air_0001_001_2,fflo:forProperty,Alcohol insoluble residue,ssn:Property,fkg:PRO_00250,0.95,Alcohol insoluble residue in Not more than 30 percent by weight,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_air_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_air_0001_001_2,fflo:hasValue,30 percent,fso:Measurement,fkg:MEA_00126,0.95,Not more than 30 percent by weight,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_air_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_air_0001_001_2,fflo:inFood,CATECHU (Edible),fkg:Food,fkg:FOO_00778,0.95,Alcohol insoluble residue in Not more than 30 percent by weight,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_ash_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_ash_0001_001_2,fflo:forProperty,Total ash,ssn:Property,fkg:PRO_00164,0.95,Total ash on dry basis by Not more than 8 per cent,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_ash_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_ash_0001_001_2,fflo:hasValue,8 per cent,fso:Measurement,fkg:MEA_00127,0.95,Not more than 8 per cent,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_ash_hcl_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_ash_hcl_0001_001_2,fflo:hasValue,0.5 per cent,fso:Measurement,fkg:MEA_00128,0.95,Not more than 0.5 per cent on dry,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_catechu_ash_hcl_0001_001_2,fflo:PermissibleLimit,fkg:ev_catechu_ash_hcl_0001_001_2,fflo:inFood,CATECHU (Edible),fkg:Food,fkg:FOO_00778,0.95,Ash insoluble in HCl Not more than 0.5 per cent on dry,,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_bhatti_ash_hcl_0001_001_2,fflo:PermissibleLimit,fkg:ev_bhatti_ash_hcl_0001_001_2,fflo:forProperty,Ash insoluble in dilute hydrochloric acid,ssn:Property,fkg:PRO_00251,0.95,"in case of Bhatti Katha, the ash insoluble in dilute hydrochloric acid on dry basis shall not be more than 1.5 per cent",,
src_pdf_001_chunk_0002,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,2,ev_bhatti_ash_hcl_0001_001_2,fflo:PermissibleLimit,fkg:ev_bhatti_ash_hcl_0001_001_2,fflo:hasValue,1.5 per cent,fso:Measurement,fkg:MEA_00129,0.95,shall not be more than 1.5 per cent,,
